sa1,ssc
1117904,11894
1132401,11895
1152724,11896
1152760,11896
1152761,11896
1152723,11896
1113009,11897
1113008,11897
1113022,11897
1113021,11897
1113007,11897
1113046,11897
1113020,11897
1113045,11897
1113012,11897
1113019,11897
1113010,11897
1116363,11898
1116326,11898
1116425,11898
1116302,11898
1116367,11898
1116349,11898
1116365,11898
1116325,11898
1116317,11898
1116306,11898
1116348,11898
1116323,11898
1116342,11898
1116361,11898
1116412,11898
1116314,11898
1116406,11898
1116405,11898
1116359,11898
1116322,11898
1116409,11898
1116305,11898
1116352,11898
1116343,11898
1116327,11898
1116358,11898
1116401,11898
1116424,11898
1116350,11898
1116356,11898
1116339,11898
1116347,11898
1116427,11898
1116338,11898
1116331,11898
1116418,11898
1116333,11898
1116419,11898
1116438,11898
1116308,11898
1116329,11898
1116402,11898
1116313,11898
1116415,11898
1116318,11898
1116319,11898
1116301,11898
1116335,11898
1116437,11898
1116428,11898
1116334,11898
1116354,11898
1116337,11898
1116330,11898
1116426,11898
1116360,11898
1116340,11898
1116431,11898
1116362,11898
1116328,11898
1116423,11898
1116410,11898
1116355,11898
1116430,11898
1116351,11898
1116312,11898
1116309,11898
1116344,11898
1116420,11898
1116416,11898
1116315,11898
1116311,11898
1116407,11898
1116366,11898
1116307,11898
1116422,11898
1116353,11898
1116332,11898
1116429,11898
1116434,11898
1116364,11898
1116432,11898
1116304,11898
1116345,11898
1116321,11898
1116316,11898
1116303,11898
1116403,11898
1116411,11898
1116408,11898
1116417,11898
1116320,11898
1116341,11898
1116346,11898
1116404,11898
1116421,11898
1116413,11898
1116414,11898
1116310,11898
1116433,11898
1116324,11898
1116336,11898
1116357,11898
1106107,11899
1107124,11900
1107102,11900
1107104,11900
1107101,11900
1107103,11900
1107122,11900
1107120,11900
1107121,11900
1117035,11901
1123804,11902
1102409,11903
1135502,11904
1133309,11905
1133313,11905
1133341,11905
1133308,11905
1133301,11905
1133340,11905
1133314,11905
1133307,11905
1133303,11905
1133306,11905
1133315,11905
1133310,11905
1133316,11905
1133312,11905
1133311,11905
1133317,11905
1133302,11905
1133339,11905
1133338,11905
1125304,11906
1125324,11906
1125313,11906
1125309,11906
1125305,11906
1125310,11906
1125323,11906
1125311,11906
1125329,11906
1125308,11906
1125319,11906
1125314,11906
1125326,11906
1151721,11907
1151718,11907
1151714,11907
1151717,11907
1151713,11907
1151712,11907
1151720,11907
1151715,11907
1151716,11907
1120120,11908
1152610,11909
1152645,11909
1152644,11909
1152643,11909
1152641,11909
1152658,11909
1152617,11909
1152609,11909
1152620,11909
1152656,11909
1152647,11909
1152619,11909
1152650,11909
1152615,11909
1152614,11909
1152616,11909
1152659,11909
1152654,11909
1152655,11909
1152618,11909
1152602,11909
1152642,11909
1152611,11909
1152608,11909
1152649,11909
1152657,11909
1152621,11909
1152653,11909
1152652,11909
1152651,11909
1152646,11909
1152601,11909
1152607,11909
1102927,11910
1113023,11911
1113024,11911
1113025,11911
1113034,11911
1101117,11912
1130831,11913
1130848,11913
1130849,11913
1130843,11913
1130846,11913
1130833,11913
1130817,11913
1130832,11913
1130847,11913
1130818,11913
1130840,11913
1101501,11914
1125205,11915
1136617,11916
1136619,11916
1136607,11916
1136638,11916
1136618,11916
1136620,11916
1136623,11916
1136613,11916
1136637,11916
1136616,11916
1136608,11916
1136636,11916
1136610,11916
1136622,11916
1136615,11916
1136603,11916
1136628,11916
1136631,11916
1136604,11916
1136635,11916
1136640,11916
1136639,11916
1136612,11916
1136643,11916
1136630,11916
1136633,11916
1136642,11916
1136629,11916
1136624,11916
1136641,11916
1136602,11916
1136648,11916
1136627,11916
1136601,11916
1136647,11916
1136626,11916
1136611,11916
1136632,11916
1136621,11916
1136614,11916
1136625,11916
1136609,11916
1136634,11916
1136605,11916
1136606,11916
1116906,11917
1150231,11918
1150227,11918
1150229,11918
1150230,11918
1150252,11918
1150239,11918
1150237,11918
1150238,11918
1107206,11919
1111304,11920
1140930,11921
1140913,11921
1140928,11921
1140921,11921
1140908,11921
1140920,11921
1140902,11921
1140936,11921
1140923,11921
1140911,11921
1140918,11921
1140925,11921
1140935,11921
1140912,11921
1140933,11921
1140924,11921
1140926,11921
1140937,11921
1140927,11921
1140915,11921
1140934,11921
1140901,11921
1140914,11921
1140929,11921
1127414,11922
1133419,11923
1133414,11923
1133402,11923
1133418,11923
1133404,11923
1133407,11923
1133413,11923
1133411,11923
1133422,11923
1133405,11923
1133412,11923
1133439,11923
1133409,11923
1133438,11923
1133410,11923
1133417,11923
1133437,11923
1133408,11923
1133406,11923
1133416,11923
1133421,11923
1133401,11923
1133420,11923
1133423,11923
1133403,11923
1133415,11923
1102013,11924
1131127,11925
1131150,11925
1130433,11925
1131122,11925
1131157,11925
1130429,11925
1131106,11925
1131156,11925
1131107,11925
1131138,11925
1131143,11925
1131132,11925
1131129,11925
1131137,11925
1130425,11925
1131149,11925
1131114,11925
1131101,11925
1131151,11925
1131103,11925
1130441,11925
1131118,11925
1131152,11925
1131147,11925
1131123,11925
1131102,11925
1131135,11925
1131121,11925
1131148,11925
1131155,11925
1131141,11925
1131153,11925
1131136,11925
1131142,11925
1131145,11925
1131110,11925
1130423,11925
1130419,11925
1130436,11925
1131113,11925
1131134,11925
1131130,11925
1131154,11925
1131128,11925
1131158,11925
1131140,11925
1131104,11925
1131124,11925
1131125,11925
1130442,11925
1131146,11925
1130422,11925
1131126,11925
1130424,11925
1130434,11925
1131133,11925
1131105,11925
1131144,11925
1130432,11925
1130435,11925
1131139,11925
1109407,11926
1106612,11927
1100913,11928
1100916,11928
1100922,11928
1100919,11928
1100920,11928
1100906,11928
1100917,11928
1100914,11928
1100918,11928
1100921,11928
1100915,11928
1100901,11928
1101008,11929
1101007,11929
1101006,11929
1101011,11929
1101012,11929
1101005,11929
1101009,11929
1101004,11929
1101001,11929
1101010,11929
1101015,11929
1101207,11930
1101217,11930
1101208,11930
1101220,11930
1101229,11930
1101221,11930
1101228,11930
1101230,11930
1101219,11930
1134137,11931
1134128,11931
1134132,11931
1134110,11931
1134130,11931
1134136,11931
1134133,11931
1134129,11931
1142924,11932
1142904,11932
1142950,11932
1142923,11932
1142915,11932
1142948,11932
1142949,11932
1142947,11932
1142916,11932
1100226,11933
1120110,11934
1120115,11934
1120108,11934
1120116,11934
1120105,11934
1120111,11934
1120107,11934
1120109,11934
1120106,11934
1110915,11935
1110916,11935
1143856,11936
1143817,11936
1143842,11936
1143801,11936
1143843,11936
1143812,11936
1143823,11936
1143824,11936
1143818,11936
1143855,11936
1143822,11936
1143802,11936
1143844,11936
1143805,11936
1143804,11936
1143811,11936
1105902,11937
1105922,11937
1105904,11937
1105901,11937
1116812,11938
1116811,11938
1109005,11939
1109015,11939
1108105,11940
1138234,11941
1138208,11941
1138225,11942
1138228,11942
1138226,11942
1138227,11942
1118111,11943
1118105,11943
1135235,11944
1135238,11944
1135217,11944
1135229,11944
1135258,11944
1135264,11944
1135262,11944
1135207,11944
1135245,11944
1135244,11944
1135218,11944
1135253,11944
1135246,11944
1135203,11944
1135231,11944
1135268,11944
1135221,11944
1135206,11944
1135267,11944
1135234,11944
1135214,11944
1135241,11944
1135259,11944
1135250,11944
1135252,11944
1135256,11944
1135251,11944
1135210,11944
1135261,11944
1135222,11944
1135243,11944
1135263,11944
1135233,11944
1135219,11944
1135224,11944
1135236,11944
1135226,11944
1135260,11944
1135201,11944
1135204,11944
1135230,11944
1135255,11944
1135257,11944
1135227,11944
1135223,11944
1135265,11944
1135209,11944
1135239,11944
1135216,11944
1135205,11944
1135211,11944
1135208,11944
1135220,11944
1135213,11944
1135232,11944
1135212,11944
1135225,11944
1135249,11944
1135248,11944
1135202,11944
1135247,11944
1135242,11944
1135215,11944
1135240,11944
1135266,11944
1135237,11944
1135228,11944
1135254,11944
1123340,11945
1123327,11945
1120955,11945
1120944,11945
1123326,11945
1123325,11945
1125708,11946
1124526,11947
1122008,11948
1122006,11948
1122007,11948
1122004,11948
1122005,11948
1104909,11949
1109511,11950
1111565,11951
1111561,11951
1111517,11951
1112229,11952
1112215,11952
1112204,11952
1112218,11952
1112219,11952
1112220,11952
1112208,11952
1112201,11952
1112206,11952
1112214,11952
1112212,11952
1112209,11952
1112225,11952
1112233,11952
1112222,11952
1112223,11952
1112226,11952
1112224,11952
1112234,11952
1112211,11952
1112228,11952
1112207,11952
1112217,11952
1112205,11952
1112221,11952
1112210,11952
1112216,11952
1112213,11952
1112227,11952
1112203,11952
1144603,11953
1144611,11953
1144602,11953
1116810,11954
1116824,11954
1119021,11955
1109118,11956
1116615,11957
1111220,11958
1133505,11959
1133507,11959
1133527,11959
1133501,11959
1133535,11959
1133530,11959
1133533,11959
1133506,11959
1133536,11959
1133503,11959
1133534,11959
1133526,11959
1133532,11959
1133522,11959
1133541,11959
1133529,11959
1133511,11959
1133502,11959
1133531,11959
1133537,11959
1133509,11959
1133525,11959
1133540,11959
1133539,11959
1133510,11959
1133538,11959
1133521,11959
1133504,11959
1121101,11960
1121104,11960
1121103,11960
1121107,11960
1121105,11960
1121106,11960
1121102,11960
1121110,11960
1121108,11960
1111311,11961
1147450,11962
1147422,11962
1147436,11962
1147411,11962
1147421,11962
1147423,11962
1147410,11962
1147408,11962
1147409,11962
1147413,11962
1147412,11962
1147420,11962
1146019,11963
1109009,11964
1109003,11964
1125223,11965
1136022,11966
1136030,11966
1135620,11966
1136007,11966
1136009,11966
1136006,11966
1136031,11966
1136026,11966
1136003,11966
1136033,11966
1136020,11966
1136025,11966
1136001,11966
1136005,11966
1136029,11966
1136010,11966
1136008,11966
1136027,11966
1136004,11966
1135602,11966
1136032,11966
1136012,11966
1136034,11966
1136035,11966
1136019,11966
1136024,11966
1136013,11966
1136002,11966
1136018,11966
1136011,11966
1136023,11966
1136028,11966
1136021,11966
1136015,11967
1136016,11967
1136017,11967
1138425,11968
1138426,11968
1138438,11968
1138437,11968
1138439,11968
1138416,11968
1146624,11969
1146618,11969
1146610,11969
1146609,11969
1146606,11969
1146620,11969
1146621,11969
1146623,11969
1146601,11969
1146631,11969
1146633,11969
1146632,11969
1146619,11969
1124920,11970
1124922,11970
1146608,11971
1124104,11972
1116502,11973
1131215,11974
1131214,11974
1131220,11974
1131207,11974
1131230,11974
1131209,11974
1131216,11974
1131217,11974
1131213,11974
1131205,11974
1131208,11974
1131223,11974
1131206,11974
1131204,11974
1131218,11974
1131221,11974
1131219,11974
1131203,11974
1131201,11974
1119305,11975
1140016,11976
1140012,11976
1140010,11976
1140014,11976
1140009,11976
1140015,11976
1140013,11976
1140011,11976
1137323,11977
1137318,11977
1137311,11977
1137301,11977
1137321,11977
1137315,11977
1137308,11977
1137317,11977
1136646,11977
1137312,11977
1137304,11977
1136645,11977
1137303,11977
1137302,11977
1137305,11977
1137307,11977
1137310,11977
1137316,11977
1137322,11977
1137313,11977
1137325,11977
1137320,11977
1137314,11977
1137306,11977
1136644,11977
1137319,11977
1137309,11977
1137324,11977
1128802,11978
1128801,11978
1128808,11978
1128812,11978
1128803,11978
1128804,11978
1105806,11979
1105803,11979
1101505,11980
1106013,11981
1124940,11982
1138133,11983
1138105,11983
1138134,11983
1138135,11983
1138107,11983
1138122,11983
1138142,11983
1138121,11983
1138123,11983
1138101,11983
1138146,11983
1138125,11983
1138139,11983
1138144,11983
1138103,11983
1138116,11983
1138126,11983
1138131,11983
1138120,11983
1138106,11983
1138128,11983
1138119,11983
1138124,11983
1138104,11983
1138130,11983
1138147,11983
1138118,11983
1138145,11983
1138140,11983
1138129,11983
1138127,11983
1138141,11983
1138143,11983
1138117,11983
1138108,11983
1106007,11984
1104806,11985
1118816,11986
1138538,11987
1138532,11987
1138531,11987
1147501,11988
1131947,11989
1131946,11989
1131913,11989
1131933,11989
1131929,11989
1131926,11989
1131917,11989
1131944,11989
1131923,11989
1131907,11989
1131915,11989
1131938,11989
1131930,11989
1131922,11989
1131945,11989
1131914,11989
1131931,11989
1131916,11989
1131934,11989
1131937,11989
1131936,11989
1131921,11989
1131918,11989
1131935,11989
1131932,11989
1131919,11989
1131928,11989
1131948,11989
1131604,11990
1134622,11991
1134621,11991
1134623,11991
1134407,11991
1134321,11991
1134409,11991
1134408,11991
1134602,11991
1134611,11991
1134615,11991
1134619,11991
1134625,11991
1134406,11991
1134404,11991
1134618,11991
1134620,11991
1134414,11991
1134320,11991
1134319,11991
1134415,11991
1134624,11991
1134405,11991
1134420,11991
1134610,11991
1134601,11991
1124907,11992
1124906,11992
1124702,11993
1133825,11994
1133820,11994
1132225,11994
1133824,11994
1132247,11994
1132243,11994
1132241,11994
1133821,11994
1132242,11994
1133818,11994
1132244,11994
1133827,11994
1133819,11994
1133826,11994
1132246,11994
1132245,11994
1111707,11995
1101813,11996
1149210,11997
1149214,11997
1149211,11997
1149223,11997
1149216,11997
1149212,11997
1149213,11997
1136718,11998
1136716,11998
1136725,11998
1136723,11998
1136702,11998
1136704,11998
1136706,11998
1136701,11998
1136722,11998
1136710,11998
1136727,11998
1136707,11998
1136721,11998
1136728,11998
1136724,11998
1136708,11998
1136717,11998
1136720,11998
1136713,11998
1136709,11998
1136726,11998
1136719,11998
1136703,11998
1144450,11999
1144454,11999
1144440,11999
1144433,11999
1144401,11999
1144448,11999
1144421,11999
1144431,11999
1144442,11999
1144447,11999
1144449,11999
1144451,11999
1144456,11999
1144434,11999
1144422,11999
1144423,11999
1144430,11999
1144452,11999
1144419,11999
1144443,11999
1144432,11999
1144418,11999
1140814,12000
1140801,12000
1140829,12000
1140803,12000
1140812,12000
1140843,12000
1140821,12000
1139823,12000
1140816,12000
1140827,12000
1140813,12000
1140802,12000
1139827,12000
1140831,12000
1139826,12000
1140815,12000
1140842,12000
1140830,12000
1140810,12000
1140840,12000
1139824,12000
1140811,12000
1139825,12000
1140832,12000
1140847,12000
1140844,12001
1140845,12001
1140854,12001
1140846,12001
1116612,12002
1126006,12003
1150510,12004
1150614,12004
1150508,12004
1150507,12004
1150618,12004
1150509,12004
1110715,12005
1112907,12006
1125322,12007
1123711,12008
1123730,12009
1130242,12010
1130239,12010
1130235,12010
1130232,12010
1130211,12010
1130234,12010
1131229,12010
1130219,12010
1130240,12010
1130238,12010
1130220,12010
1130237,12010
1130230,12010
1130243,12010
1130201,12010
1130236,12010
1130233,12010
1131228,12010
1130241,12010
1125202,12011
1153701,12012
1101129,12013
1101123,12013
1101115,12013
1138919,12014
1138929,12014
1138922,12014
1138908,12014
1138909,12014
1138907,12014
1138924,12014
1138920,12014
1138921,12014
1138904,12014
1138923,12014
1138903,12014
1138906,12014
1138926,12014
1138925,12014
1138927,12014
1138928,12014
1138930,12014
1100125,12015
1144131,12016
1144128,12016
1144129,12016
1144134,12016
1144103,12016
1144130,12016
1144113,12016
1144102,12016
1144112,12016
1144127,12016
1144132,12016
1144117,12016
1144133,12016
1133346,12017
1133335,12017
1133336,12017
1133333,12017
1133349,12017
1133334,12017
1133337,12017
1138539,12018
1138513,12018
1138516,12018
1138519,12018
1138540,12018
1138514,12018
1138511,12018
1138541,12018
1138517,12018
1138518,12018
1138515,12018
1138530,12018
1138512,12018
1115002,12019
1115007,12019
1115003,12019
1111724,12020
1111741,12020
1111701,12020
1111740,12020
1111720,12020
1111736,12020
1111702,12020
1111719,12020
1111738,12020
1111704,12020
1111744,12020
1111722,12020
1111714,12020
1111718,12020
1111723,12020
1111743,12020
1111721,12020
1111711,12020
1111739,12020
1111710,12020
1111729,12020
1111709,12020
1111715,12020
1111730,12020
1107125,12021
1147724,12022
1147746,12022
1147720,12022
1147708,12022
1147722,12022
1147706,12022
1147711,12022
1147723,12022
1147734,12022
1147705,12022
1147733,12022
1147735,12022
1147728,12022
1147701,12022
1147737,12022
1147707,12022
1147732,12022
1147739,12022
1150205,12023
1150234,12023
1150209,12023
1150221,12023
1150220,12023
1150206,12023
1150254,12023
1150216,12023
1150219,12023
1150248,12023
1150250,12023
1150235,12023
1150203,12023
1150218,12023
1150224,12023
1150241,12023
1150204,12023
1150255,12023
1150201,12023
1150217,12023
1150247,12023
1150223,12023
1150246,12023
1150232,12023
1150215,12023
1150226,12023
1150253,12023
1150251,12023
1150202,12023
1150233,12023
1150208,12023
1150240,12023
1150214,12023
1150242,12023
1150249,12023
1150211,12023
1150207,12023
1150210,12023
1150222,12023
1150228,12023
1150257,12023
1150212,12023
1150245,12023
1150225,12023
1150243,12023
1150236,12023
1150256,12023
1150213,12023
1100413,12024
1121922,12025
1107302,12026
1107304,12026
1107303,12026
1130021,12027
1129721,12028
1150423,12029
1150425,12029
1150441,12029
1150437,12029
1150440,12029
1150426,12029
1150424,12029
1109106,12030
1109107,12030
1112105,12031
1112106,12031
1112113,12031
1112119,12031
1112111,12031
1112152,12031
1112112,12031
1112118,12031
1112107,12031
1112120,12031
1112109,12031
1112108,12031
1112101,12031
1112150,12031
1112110,12031
1112151,12031
1118811,12032
1112533,12033
1112507,12033
1112505,12033
1112506,12033
1127001,12034
